cityname,i_o_length,prediction_horizon,grid_size,time_stamp,MSE_train
melbourne,4,1,55,4554,215.30619188171062
melbourne,4,1,55,6980,516.9181365154355
melbourne,4,1,55,6402,508.4542151348932
melbourne,4,1,55,8154,924.573245276271
melbourne,4,1,55,3456,163.32972683948162
melbourne,4,1,55,1731,0.012944438516351919
melbourne,4,1,55,2383,189.30187742064354
melbourne,4,1,55,7518,863.536086314872
melbourne,4,1,55,1739,0.012944438516351919
melbourne,4,1,55,4745,64.05389405881189
melbourne,4,1,55,89,28.040550821878043
melbourne,4,1,55,2417,65.87567065186316
melbourne,4,1,55,3179,107.32448391733206
melbourne,4,1,55,5655,1410.2664679712032
melbourne,4,1,55,4295,353.4926280656847
melbourne,4,1,55,4149,278.59529180272995
melbourne,4,1,55,7848,833.7137590406352
melbourne,4,1,55,7047,307.20502520709545
melbourne,4,1,55,3543,71.87407554706552
melbourne,4,1,55,8858,484.2325023212729
melbourne,4,1,55,8620,1300.4155371321083
melbourne,4,1,55,3919,408.7065497081999
melbourne,4,1,55,6851,2016.1752192470863
melbourne,4,1,55,5114,501.86734156137214
melbourne,4,1,55,469,219.73905085362614
melbourne,4,1,55,7210,372.1585187669554
melbourne,4,1,55,3000,122.17878224188699
melbourne,4,1,55,2988,198.4884715270705
melbourne,4,1,55,93,23.527364128191287
melbourne,4,1,55,1330,210.14634782640718
melbourne,4,1,55,7308,312.761574544583
melbourne,4,1,55,8896,659.824464269886
melbourne,4,1,55,1366,100.74908070079036
melbourne,4,1,55,6396,560.9913077391604
melbourne,4,1,55,3576,392.9552776703807
melbourne,4,1,55,7433,572.6622790362618
melbourne,4,1,55,4539,976.7969413110075
melbourne,4,1,55,8405,442.2791496430999
melbourne,4,1,55,2410,53.27874409462946
melbourne,4,1,55,4542,800.033754517936
melbourne,4,1,55,6049,2958.705498808522
melbourne,4,1,55,1164,194.47006336065124
melbourne,4,1,55,5164,102.66073442218295
melbourne,4,1,55,6136,1600.9903628886436
melbourne,4,1,55,5422,61.12566766063372
melbourne,4,1,55,6361,657.0760052150747
melbourne,4,1,55,7789,438.8925659119721
melbourne,4,1,55,4342,730.9711635508859
melbourne,4,1,55,211,181.15348108754463
melbourne,4,1,55,9228,397.31718846324463
melbourne,4,1,55,7070,326.1343540251723
melbourne,4,1,55,6307,2641.8154774042637
melbourne,4,1,55,4960,1254.7589054504035
melbourne,4,1,55,590,93.66647250680673
melbourne,4,1,55,448,238.18369957624256
melbourne,4,1,55,3986,1701.511115793476
melbourne,4,1,55,6158,1029.375733360666
melbourne,4,1,55,5916,553.3276585416268
melbourne,4,1,55,7711,612.0611798647437
melbourne,4,1,55,2405,82.75542638658187
melbourne,4,1,55,7669,296.6380247734014
melbourne,4,1,55,672,487.3683147527754
melbourne,4,1,55,6889,68.24297703886923
melbourne,4,1,55,6323,398.83600129208025
melbourne,4,1,55,2502,57.648740565564516
melbourne,4,1,55,1237,342.4945596040816
melbourne,4,1,55,8556,524.3981463075256
melbourne,4,1,55,1263,723.2632836377361
melbourne,4,1,55,3583,300.742073110971
melbourne,4,1,55,6055,802.2999446698136
melbourne,4,1,55,8962,118.28837528125852
melbourne,4,1,55,7237,294.35409940793596
melbourne,4,1,55,6871,369.0090815002767
melbourne,4,1,55,5047,848.4440962139236
melbourne,4,1,55,1049,200.5497322337883
melbourne,4,1,55,2640,546.2404406928969
melbourne,4,1,55,3528,55.00750968660566
melbourne,4,1,55,538,241.17892986358981
melbourne,4,1,55,4314,103.0416370084971
melbourne,4,1,55,5155,284.88321142438724
melbourne,4,1,55,3818,1020.213145641439
melbourne,4,1,55,8213,744.2729139892398
melbourne,4,1,55,4034,262.01926369608486
melbourne,4,1,55,7859,559.1352928060448
melbourne,4,1,55,2475,1308.440309682056
melbourne,4,1,55,463,271.6938645695455
melbourne,4,1,55,940,245.35130314470376
melbourne,4,1,55,4979,320.1846292443664
melbourne,4,1,55,1413,177.7473793205804
melbourne,4,1,55,5088,422.6916934469968
melbourne,4,1,55,8854,278.92296165313803
melbourne,4,1,55,1711,153.20286673841068
melbourne,4,1,55,9180,405.8902920237292
melbourne,4,1,55,7,26.783412696422637
melbourne,4,1,55,4851,774.5275366839899
melbourne,4,1,55,8191,1021.9296203506051
melbourne,4,1,55,4503,1017.1974211377858
melbourne,4,1,55,1452,102.34450670995263
melbourne,4,1,55,7706,610.5306870109487
melbourne,4,1,55,4086,547.9835488596478
melbourne,4,1,55,7261,583.5143138722879
melbourne,4,1,55,8294,982.5504288153442
melbourne,4,1,55,7618,695.7271543650251
melbourne,4,1,55,6672,580.6104994561778
melbourne,4,1,55,8465,511.4055866276171
melbourne,4,1,55,4727,124.98604799770861
melbourne,4,1,55,394,363.9018630475259
melbourne,4,1,55,309,414.8879360054041
melbourne,4,1,55,7328,2168.6416476639415
melbourne,4,1,55,1430,558.1514345613283
melbourne,4,1,55,1935,262.0019978735436
melbourne,4,1,55,9132,365.32025083980415
melbourne,4,1,55,4332,1748.2450407087304
melbourne,4,1,55,8244,547.9574496297103
melbourne,4,1,55,1966,165.0264442737273
melbourne,4,1,55,8677,344.93317798670273
melbourne,4,1,55,2856,131.9297931409032
melbourne,4,1,55,1982,39.2550794253728
melbourne,4,1,55,2221,459.9518934658831
melbourne,4,1,55,4742,48.84732211216455
melbourne,4,1,55,5053,997.9586645885005
melbourne,4,1,55,410,523.1554554906218
melbourne,4,1,55,6325,462.09975037263905
melbourne,4,1,55,6003,1307.1114900454331
melbourne,4,1,55,4162,789.9781866418735
melbourne,4,1,55,7960,386.8201063892682
melbourne,4,1,55,7255,845.5632011613258
melbourne,4,1,55,8871,67.30203854066468
melbourne,4,1,55,2776,779.1149554610757
melbourne,4,1,55,6034,421.2154109983677
melbourne,4,1,55,6480,803.417829485181
melbourne,4,1,55,2424,903.036683946541
melbourne,4,1,55,3137,270.141594339921
melbourne,4,1,55,6444,389.85034696777035
melbourne,4,1,55,4472,180.88350055284909
melbourne,4,1,55,5899,492.4801225426251
melbourne,4,1,55,4054,45.51761407792227
melbourne,4,1,55,6339,1146.389775650175
melbourne,4,1,55,8661,692.9892242205414
melbourne,4,1,55,3397,527.2758537457445
melbourne,4,1,55,9113,266.0862360887559
melbourne,4,1,55,2044,707.8294905430547
melbourne,4,1,55,3467,456.87574044822185
melbourne,4,1,55,8908,361.83010121447336
melbourne,4,1,55,2174,615.2228578671189
melbourne,4,1,55,4786,407.74958974694516
melbourne,4,1,55,7041,500.46737332813024
melbourne,4,1,55,9207,78.91065355178876
melbourne,4,1,55,6000,499.1400636868775
melbourne,4,1,55,9268,419.2592840088329
melbourne,4,1,55,8377,1162.8859640743049
melbourne,4,1,55,6350,654.9434520737674
melbourne,4,1,55,6615,187.08226144910466
melbourne,4,1,55,7145,84.67120684136009
melbourne,4,1,55,6336,1387.8521035894114
melbourne,4,1,55,8413,502.6010252982088
melbourne,4,1,55,4133,106.73667543855021
melbourne,4,1,55,2068,60.86828750467838
melbourne,4,1,55,992,0.012944438516351919
melbourne,4,1,55,6614,212.1215621083599
melbourne,4,1,55,7015,511.11228754854335
melbourne,4,1,55,143,611.1715711355433
melbourne,4,1,55,3690,144.5739227175655
melbourne,4,1,55,4482,166.85618497788778
melbourne,4,1,55,6486,1623.6492693456075
melbourne,4,1,55,396,376.81448546179496
melbourne,4,1,55,8829,910.1972378464982
melbourne,4,1,55,5758,473.5151123309499
melbourne,4,1,55,4569,135.11819359118007
melbourne,4,1,55,5156,316.33687194964295
melbourne,4,1,55,209,227.82231525116572
melbourne,4,1,55,9109,264.35589739973443
melbourne,4,1,55,2391,211.18903996256088
melbourne,4,1,55,556,291.4523156600498
melbourne,4,1,55,2530,364.7354801171467
melbourne,4,1,55,1572,587.6803031670427
melbourne,4,1,55,5323,323.22139633423166
melbourne,4,1,55,8255,374.6674107197058
melbourne,4,1,55,3693,113.82389294756541
melbourne,4,1,55,2895,235.06889899627714
melbourne,4,1,55,2787,629.6477816556682
melbourne,4,1,55,4388,69.43643777274215
melbourne,4,1,55,6026,61.43792195217502
melbourne,4,1,55,7292,1443.9378158043799
melbourne,4,1,55,7716,532.2297511487877
melbourne,4,1,55,3358,30.46437311287057
melbourne,4,1,55,632,338.3750625833267
melbourne,4,1,55,3981,1035.4399749888853
melbourne,4,1,55,6182,268.3447409940948
melbourne,4,1,55,536,160.03479123240032
melbourne,4,1,55,6523,503.8069879430341
melbourne,4,1,55,8417,265.86323500735983
melbourne,4,1,55,2578,94.21171997589106
melbourne,4,1,55,5438,2223.904699622273
melbourne,4,1,55,7326,1758.9887080795447
melbourne,4,1,55,167,192.42375956439145
melbourne,4,1,55,5713,622.1367660817326
melbourne,4,1,55,8548,610.1865789747769
melbourne,4,1,55,2149,82.31638612113393
melbourne,4,1,55,9179,491.7866467566411
melbourne,4,1,55,513,138.36102248193393
melbourne,4,1,55,5977,497.5882254943929
melbourne,4,1,55,5062,270.6960122887495
melbourne,4,1,55,7813,480.5519329542588
melbourne,4,1,55,1997,1848.7094629740996
melbourne,4,1,55,6269,353.7963552342328
melbourne,4,1,55,3587,365.7670152805295
melbourne,4,1,55,8654,906.7296719659023
melbourne,4,1,55,5463,345.0618929476007
melbourne,4,1,55,3026,1180.8587595560302
melbourne,4,1,55,3159,865.4282534775178
melbourne,4,1,55,5412,271.9511204949512
melbourne,4,1,55,3289,892.1554680091323
melbourne,4,1,55,3374,449.00058196467535
melbourne,4,1,55,3763,811.2421075266614
melbourne,4,1,55,9257,450.2648512871095
melbourne,4,1,55,1504,216.55948857305233
melbourne,4,1,55,8788,50.42247783132173
melbourne,4,1,55,1398,547.6673643845235
melbourne,4,1,55,450,498.7422075664147
melbourne,4,1,55,1520,687.9904687446447
melbourne,4,1,55,4942,448.6800643367294
melbourne,4,1,55,7402,70.95277653906611
melbourne,4,1,55,8725,642.5849802293925
melbourne,4,1,55,1044,112.18909096277707
melbourne,4,1,55,8164,302.3483888248604
melbourne,4,1,55,3790,40.20468084349838
melbourne,4,1,55,5540,823.5346986027894
melbourne,4,1,55,5604,502.2004510481483
melbourne,4,1,55,3929,809.076405531481
melbourne,4,1,55,3112,1200.8157598666207
melbourne,4,1,55,6231,425.1095625033457
melbourne,4,1,55,6068,402.4603232804307
melbourne,4,1,55,5494,279.2776846029381
melbourne,4,1,55,2689,797.4159358637368
melbourne,4,1,55,6870,329.50943972987653
melbourne,4,1,55,1271,1147.4561387930696
melbourne,4,1,55,5402,571.3575586234002
melbourne,4,1,55,8365,233.39061446934056
melbourne,4,1,55,4019,970.1044918585701
melbourne,4,1,55,8562,462.3677676129937
melbourne,4,1,55,7541,1561.8014457898526
melbourne,4,1,55,4535,945.4461533573941
melbourne,4,1,55,1597,251.00338679733667
melbourne,4,1,55,2378,262.2589337726627
melbourne,4,1,55,1358,1626.2392010606588
melbourne,4,1,55,6027,52.10641293537461
melbourne,4,1,55,7499,1537.5629977458675
melbourne,4,1,55,1451,116.27271680174509
melbourne,4,1,55,3099,42.72373989026044
melbourne,4,1,55,3999,496.2223348356762
melbourne,4,1,55,7876,552.9259159387062
melbourne,4,1,55,5875,1286.8349045469392
melbourne,4,1,55,7033,831.649555091727
melbourne,4,1,55,232,386.56415358817543
melbourne,4,1,55,1204,75.73483423291282
melbourne,4,1,55,5804,481.42053188353407
melbourne,4,1,55,5275,721.865427338769
melbourne,4,1,55,2455,393.3222147401289
melbourne,4,1,55,8664,694.7000066486924
melbourne,4,1,55,5182,944.0983547706471
melbourne,4,1,55,2753,60.00295721455103
melbourne,4,1,55,8274,315.79747676234877
melbourne,4,1,55,6475,455.69802743890455
melbourne,4,1,55,4156,516.7426136885003
melbourne,4,1,55,7017,836.2654403147664
melbourne,4,1,55,7855,1395.7903129416538
melbourne,4,1,55,2176,397.8389035005351
melbourne,4,1,55,7062,80.83350770455499
melbourne,4,1,55,2836,138.66092572260143
melbourne,4,1,55,5732,2580.8462831579764
melbourne,4,1,55,7496,570.7925522698248
melbourne,4,1,55,7608,755.7793933525871
melbourne,4,1,55,95,30.67072539187125
melbourne,4,1,55,4396,90.25075501824011
melbourne,4,1,55,488,198.58958243128623
melbourne,4,1,55,6676,1773.2976279353622
melbourne,4,1,55,5252,93.42849095090581
melbourne,4,1,55,8608,106.99339889805921
melbourne,4,1,55,3945,256.21564749422214
melbourne,4,1,55,7287,1127.2076782536897
melbourne,4,1,55,8949,75.8363180407459
melbourne,4,1,55,1799,0.012944438516351919
melbourne,4,1,55,8238,795.0963510749666
melbourne,4,1,55,1630,177.37092407626574
melbourne,4,1,55,8050,973.2839513434745
melbourne,4,1,55,5480,878.6948919307107
melbourne,4,1,55,7197,355.961565582449
melbourne,4,1,55,4766,1005.4917143665102
melbourne,4,1,55,1969,114.57085790160872
melbourne,4,1,55,7270,379.70625671621565
melbourne,4,1,55,8272,311.8444665939159
melbourne,4,1,55,3967,139.10852676575544
melbourne,4,1,55,2998,101.17246303431774
melbourne,4,1,55,3955,254.96180597264055
melbourne,4,1,55,548,359.02934118809435
melbourne,4,1,55,6709,60.79358179673525
melbourne,4,1,55,1017,0.012944438516351919
melbourne,4,1,55,1795,0.012944438516351919
melbourne,4,1,55,5866,294.4715326645117
melbourne,4,1,55,2393,143.17421674116065
melbourne,4,1,55,1101,313.02539222047153
melbourne,4,1,55,4292,223.85584503186905
melbourne,4,1,55,316,581.2282400616584
melbourne,4,1,55,5957,375.60437230875107
melbourne,4,1,55,5349,97.21765537604072
melbourne,4,1,55,2978,153.6457550732621
melbourne,4,1,55,6238,382.4020367845068
melbourne,4,1,55,4496,1330.3389165971598
melbourne,4,1,55,4504,868.5205362566911
melbourne,4,1,55,6941,1243.43329503222
melbourne,4,1,55,133,225.89700786655723
melbourne,4,1,55,929,977.7263713721247
melbourne,4,1,55,3636,1166.6293361490602
melbourne,4,1,55,3625,149.50486289920698
melbourne,4,1,55,2778,1156.3880645192478
melbourne,4,1,55,7464,1252.191651938306
melbourne,4,1,55,5618,3785.4330504334694
melbourne,4,1,55,5958,573.6239576113003
melbourne,4,1,55,6702,377.46155419316733
melbourne,4,1,55,2382,207.2342540075937
melbourne,4,1,55,5381,406.7512128775936
melbourne,4,1,55,662,412.3615074582889
melbourne,4,1,55,4259,445.65834470154874
melbourne,4,1,55,1615,812.1964264701061
melbourne,4,1,55,6798,112.85388161891511
melbourne,4,1,55,1446,674.0441159197482
melbourne,4,1,55,7365,2064.259282710369
melbourne,4,1,55,5392,474.7429555428613
melbourne,4,1,55,3058,300.19911652538065
melbourne,4,1,55,65,583.7900861969663
melbourne,4,1,55,8437,65.2421855164012
melbourne,4,1,55,7329,2925.574878583969
melbourne,4,1,55,5814,1200.7300782790187
melbourne,4,1,55,3511,325.8497175349456
melbourne,4,1,55,3766,1480.3839612427498
melbourne,4,1,55,2055,132.4472504087958
melbourne,4,1,55,823,252.63621507873685
melbourne,4,1,55,4827,157.53786095948104
melbourne,4,1,55,6846,1104.2295889394836
melbourne,4,1,55,5807,387.9292575669246
melbourne,4,1,55,7865,486.5946975910921
melbourne,4,1,55,7375,1199.52725260779
melbourne,4,1,55,4229,404.3572925896861
melbourne,4,1,55,5257,81.68891083324476
melbourne,4,1,55,24,636.7337647151606
melbourne,4,1,55,5975,730.2085466528847
melbourne,4,1,55,4226,161.3058110244767
melbourne,4,1,55,8280,750.1015447252561
melbourne,4,1,55,6191,233.5646145010547
melbourne,4,1,55,746,541.2880525032111
melbourne,4,1,55,4720,220.47176658936357
melbourne,4,1,55,8890,1055.090772032648
melbourne,4,1,55,8219,695.9629792326468
melbourne,4,1,55,3265,112.16383032915063
melbourne,4,1,55,6440,459.73078162960906
melbourne,4,1,55,7438,482.72531902318536
melbourne,4,1,55,1492,428.9033366340434
melbourne,4,1,55,1033,28.337560163181813
melbourne,4,1,55,1973,83.28483202082016
melbourne,4,1,55,2551,1549.545671190117
melbourne,4,1,55,7858,491.8387351848288
melbourne,4,1,55,1532,640.1972929445209
melbourne,4,1,55,7955,430.8043817617999
melbourne,4,1,55,6880,353.5524563693727
melbourne,4,1,55,3068,1018.093018462307
melbourne,4,1,55,7138,297.59858794477844
melbourne,4,1,55,6708,280.64132911345627
melbourne,4,1,55,8685,428.7336871502731
melbourne,4,1,55,5827,1142.4478264866102
melbourne,4,1,55,754,841.4398575300163
melbourne,4,1,55,1903,115.90085112353411
melbourne,4,1,55,4762,1594.0053507175628
melbourne,4,1,55,3832,361.3581053340352
melbourne,4,1,55,4381,354.34477933068536
melbourne,4,1,55,4765,865.4108268206537
melbourne,4,1,55,4221,82.24113024676103
melbourne,4,1,55,9193,214.19878129219813
melbourne,4,1,55,4888,673.2825575180167
melbourne,4,1,55,339,198.71071084290648
melbourne,4,1,55,834,310.0137357535815
melbourne,4,1,55,1850,208.74800546369767
melbourne,4,1,55,9272,708.5119827307117
melbourne,4,1,55,2764,146.35166961699508
melbourne,4,1,55,6264,661.7900281300238
melbourne,4,1,55,5864,261.82252357121587
melbourne,4,1,55,3988,703.7894812193186
melbourne,4,1,55,2904,188.99535440037536
melbourne,4,1,55,8005,37.87429311074067
melbourne,4,1,55,977,0.012944438516351919
melbourne,4,1,55,951,0.012944438516351919
melbourne,4,1,55,2121,673.5645101192321
melbourne,4,1,55,2166,1048.4179207681893
melbourne,4,1,55,3155,762.3955395827466
melbourne,4,1,55,4134,96.88375598845039
melbourne,4,1,55,7242,1491.8208506322114
melbourne,4,1,55,5217,2087.8506089016237
melbourne,4,1,55,1834,558.9421371982768
melbourne,4,1,55,2727,469.7860711676298
melbourne,4,1,55,5904,451.9998974793271
melbourne,4,1,55,979,0.012944438516351919
melbourne,4,1,55,9078,407.42659433639244
melbourne,4,1,55,2979,159.2096791893308
melbourne,4,1,55,7059,66.80914566166358
melbourne,4,1,55,5781,2789.130029237456
melbourne,4,1,55,8379,751.6136346699701
melbourne,4,1,55,2542,257.2618621069428
melbourne,4,1,55,1884,82.33589773800081
melbourne,4,1,55,3436,104.77287000454477
melbourne,4,1,55,1047,180.54484160571323
melbourne,4,1,55,5122,403.924266102366
melbourne,4,1,55,1781,0.012944438516351919
melbourne,4,1,55,3055,247.9829455658801
melbourne,4,1,55,2825,457.2112174785485
melbourne,4,1,55,149,380.77593117184074
melbourne,4,1,55,6879,348.50730483796184
melbourne,4,1,55,784,54.18082001016306
melbourne,4,1,55,1706,203.41181143691102
melbourne,4,1,55,6149,328.95775247887394
melbourne,4,1,55,8225,982.1941562271235
melbourne,4,1,55,1764,0.012944438516351919
melbourne,4,1,55,6500,622.744426005877
melbourne,4,1,55,6463,105.34730158664628
melbourne,4,1,55,6911,976.8212132800687
melbourne,4,1,55,8686,461.61203170056234
melbourne,4,1,55,7081,843.8854714582486
melbourne,4,1,55,3525,171.98229049613388
melbourne,4,1,55,6683,978.9755626070582
melbourne,4,1,55,4131,64.69009441407269
melbourne,4,1,55,2470,518.6990424017321
melbourne,4,1,55,369,775.0828234056698
melbourne,4,1,55,7581,259.4927587585027
melbourne,4,1,55,5760,593.7993447614359
melbourne,4,1,55,5621,944.1944316875004
melbourne,4,1,55,2039,347.13089390742556
melbourne,4,1,55,72,363.4753595415566
melbourne,4,1,55,9080,378.593127233155
melbourne,4,1,55,730,238.64749656722816
melbourne,4,1,55,8711,473.73771739967066
melbourne,4,1,55,4953,924.516348963126
melbourne,4,1,55,2084,1345.091906496865
melbourne,4,1,55,6355,355.33979878563963
melbourne,4,1,55,6990,1284.5382657909722
melbourne,4,1,55,904,242.9236972803236
melbourne,4,1,55,8357,74.74934707295206
melbourne,4,1,55,8973,305.8169878386325
melbourne,4,1,55,644,157.85159782840225
melbourne,4,1,55,5599,52.33008892049161
melbourne,4,1,55,3939,1554.126773902224
melbourne,4,1,55,4402,1002.7254247950389
melbourne,4,1,55,1885,65.16108379412479
melbourne,4,1,55,3038,3353.121748823695
melbourne,4,1,55,849,94.65847385913088
melbourne,4,1,55,8565,536.9328659972141
melbourne,4,1,55,4434,344.10844918281066
melbourne,4,1,55,6109,117.45695704275519
melbourne,4,1,55,2326,39.791156753307405
melbourne,4,1,55,641,166.25563461973996
melbourne,4,1,55,3093,108.67177223855565
melbourne,4,1,55,151,592.2303060290568
melbourne,4,1,55,5462,371.813464890864
melbourne,4,1,55,4677,632.1049828831983
melbourne,4,1,55,3972,1384.5580844437557
melbourne,4,1,55,8194,958.2469500604305
melbourne,4,1,55,2299,277.1530580100887
melbourne,4,1,55,2240,42.858907419609274
melbourne,4,1,55,9183,546.8241920186724
melbourne,4,1,55,7771,1309.6637883942294
melbourne,4,1,55,215,223.91970429425157
melbourne,4,1,55,8634,815.3574625355375
melbourne,4,1,55,5551,323.7038342990382
melbourne,4,1,55,3008,88.45502747486007
melbourne,4,1,55,2173,562.9551684549226
melbourne,4,1,55,1713,161.7695375942375
melbourne,4,1,55,5870,463.3272621254517
melbourne,4,1,55,3679,1163.7595526599573
melbourne,4,1,55,3948,238.03169078863903
melbourne,4,1,55,319,296.6170499338278
melbourne,4,1,55,9018,248.2400445094097
melbourne,4,1,55,4275,495.4636542643477
melbourne,4,1,55,6837,444.4033840684721
melbourne,4,1,55,7752,82.09288163789658
melbourne,4,1,55,243,449.63079000405435
melbourne,4,1,55,267,50.69302662028779
