cityname,i_o_length,prediction_horizon,grid_size,time_stamp,IC_temp
london,4,1,55,8686,0
london,4,1,55,8508,0
london,4,1,55,6763,0
london,4,1,55,2590,0
london,4,1,55,3218,7342.0
london,4,1,55,7973,24318.0
london,4,1,55,3620,2610.0
london,4,1,55,8848,0
london,4,1,55,7402,683.0
london,4,1,55,1214,0
london,4,1,55,2660,0
london,4,1,55,6723,0
london,4,1,55,3061,7579.0
london,4,1,55,7161,0
london,4,1,55,8333,0
london,4,1,55,5199,6747.0
london,4,1,55,4067,0
london,4,1,55,1125,20941.0
london,4,1,55,8494,1324.0
london,4,1,55,8777,0
london,4,1,55,544,0
london,4,1,55,8994,33884.0
london,4,1,55,2192,0
london,4,1,55,4629,0
london,4,1,55,1134,0
london,4,1,55,3643,4531.0
london,4,1,55,3411,0
london,4,1,55,3437,1156.0
london,4,1,55,7172,0
london,4,1,55,8050,0
london,4,1,55,5565,0
london,4,1,55,6877,5671.0
london,4,1,55,5245,0
london,4,1,55,8443,65244.0
london,4,1,55,3855,0
london,4,1,55,1349,0
london,4,1,55,7994,0
london,4,1,55,426,0
london,4,1,55,8496,1324.0
london,4,1,55,6333,17310.0
london,4,1,55,6965,0
london,4,1,55,3028,14290.0
london,4,1,55,6990,0
london,4,1,55,6451,5390.0
london,4,1,55,2181,18185.0
london,4,1,55,5973,0
london,4,1,55,8453,0
london,4,1,55,5921,0
london,4,1,55,380,6487.0
london,4,1,55,2084,0
london,4,1,55,3846,10301.0
london,4,1,55,4707,0
london,4,1,55,5744,0
london,4,1,55,3177,0
london,4,1,55,774,33687.0
london,4,1,55,4676,1277.0
london,4,1,55,7043,8700.0
london,4,1,55,1821,0
london,4,1,55,1119,68484.0
london,4,1,55,113,0
london,4,1,55,1522,0
london,4,1,55,2769,0
london,4,1,55,6637,0
london,4,1,55,7271,34209.0
london,4,1,55,5041,0
london,4,1,55,5295,0
london,4,1,55,6249,13176.0
london,4,1,55,6414,17646.0
london,4,1,55,8074,0
london,4,1,55,6915,5534.0
london,4,1,55,5590,0
london,4,1,55,3183,1824.0
london,4,1,55,8580,0
london,4,1,55,7275,1319.0
london,4,1,55,8660,0
london,4,1,55,666,4970.0
london,4,1,55,5642,0
london,4,1,55,4349,0
london,4,1,55,937,11722.0
london,4,1,55,3067,0
london,4,1,55,5810,3492.0
london,4,1,55,673,21331.0
london,4,1,55,7201,37611.0
london,4,1,55,1268,5225.0
london,4,1,55,7105,2738.0
london,4,1,55,7387,0
london,4,1,55,2051,4647.0
london,4,1,55,7088,34479.0
london,4,1,55,4665,0
london,4,1,55,7401,0
london,4,1,55,4286,0
london,4,1,55,5088,6357.0
london,4,1,55,5117,5323.0
london,4,1,55,5307,6628.0
london,4,1,55,455,0
london,4,1,55,2425,0
london,4,1,55,2708,49707.0
london,4,1,55,6148,0
london,4,1,55,3623,0
london,4,1,55,2664,0
london,4,1,55,3056,16735.0
london,4,1,55,6617,7084.0
london,4,1,55,7241,4248.0
london,4,1,55,3224,1347.0
london,4,1,55,607,0
london,4,1,55,4426,1073.0
london,4,1,55,6180,0
london,4,1,55,6373,1934.0
london,4,1,55,6610,0
london,4,1,55,3271,0
london,4,1,55,2022,0
london,4,1,55,3054,0
london,4,1,55,5037,0
london,4,1,55,3987,12830.0
london,4,1,55,279,8180.0
london,4,1,55,2717,0
london,4,1,55,3874,0
london,4,1,55,6863,0
london,4,1,55,4019,11007.0
london,4,1,55,7436,0
london,4,1,55,5375,8887.0
london,4,1,55,5371,6441.0
london,4,1,55,570,0
london,4,1,55,8492,11862.0
london,4,1,55,3812,0
london,4,1,55,6948,3706.0
london,4,1,55,6065,0
london,4,1,55,7184,0
london,4,1,55,542,0
london,4,1,55,3037,0
london,4,1,55,4420,0
london,4,1,55,4115,1227.0
london,4,1,55,4620,20916.0
london,4,1,55,2812,0
london,4,1,55,8044,22518.0
london,4,1,55,2662,0
london,4,1,55,2562,0
london,4,1,55,5592,0
london,4,1,55,2445,23025.0
london,4,1,55,406,0
london,4,1,55,2578,7569.0
london,4,1,55,2186,0
london,4,1,55,8228,4053.0
london,4,1,55,4509,15816.0
london,4,1,55,901,27945.0
london,4,1,55,6005,0
london,4,1,55,6074,12836.0
london,4,1,55,8290,0
london,4,1,55,8045,22518.0
london,4,1,55,8697,7043.0
london,4,1,55,8457,0
london,4,1,55,8036,0
london,4,1,55,2577,7160.0
london,4,1,55,642,16775.0
london,4,1,55,1414,0
london,4,1,55,3619,2610.0
london,4,1,55,7501,0
london,4,1,55,1724,2970.0
london,4,1,55,6384,0
london,4,1,55,4333,0
london,4,1,55,4268,43759.0
london,4,1,55,6878,4146.0
london,4,1,55,423,8706.0
london,4,1,55,5814,33978.0
london,4,1,55,5166,0
london,4,1,55,8139,58616.0
london,4,1,55,4431,3295.0
london,4,1,55,5333,0
london,4,1,55,3686,7310.0
london,4,1,55,121,0
london,4,1,55,3260,0
london,4,1,55,2247,2353.0
london,4,1,55,3168,2741.0
london,4,1,55,2599,0
london,4,1,55,7276,35320.0
london,4,1,55,388,0
london,4,1,55,6394,0
london,4,1,55,6667,1414.0
london,4,1,55,1712,14995.0
london,4,1,55,1632,14222.0
london,4,1,55,8719,0
london,4,1,55,97,0
london,4,1,55,5889,0
london,4,1,55,684,0
london,4,1,55,4096,11169.0
london,4,1,55,5920,0
london,4,1,55,186,0
london,4,1,55,4599,0
london,4,1,55,5947,3036.0
london,4,1,55,3537,1308.0
london,4,1,55,8452,36456.0
london,4,1,55,549,14029.0
london,4,1,55,8634,0
london,4,1,55,5493,0
london,4,1,55,4143,0
london,4,1,55,4866,3710.0
london,4,1,55,705,0
london,4,1,55,4993,0
london,4,1,55,311,0
london,4,1,55,1008,62177.0
london,4,1,55,357,0
london,4,1,55,4654,1222.0
london,4,1,55,7302,0
london,4,1,55,915,0
london,4,1,55,5733,0
london,4,1,55,3921,14192.0
london,4,1,55,6210,0
london,4,1,55,4572,1423.0
london,4,1,55,2583,10598.0
london,4,1,55,7527,3846.0
london,4,1,55,3637,0
london,4,1,55,1886,107565.0
london,4,1,55,6652,0
london,4,1,55,1523,1630.0
london,4,1,55,2951,0
london,4,1,55,5605,19653.0
london,4,1,55,8557,0
london,4,1,55,497,13376.0
london,4,1,55,3249,2396.0
london,4,1,55,1410,0
london,4,1,55,343,7967.0
london,4,1,55,7471,0
london,4,1,55,6102,0
london,4,1,55,8950,705.0
london,4,1,55,8964,5175.0
london,4,1,55,1662,0
london,4,1,55,630,0
london,4,1,55,3024,6790.0
london,4,1,55,1136,0
london,4,1,55,3904,0
london,4,1,55,4337,14078.0
london,4,1,55,6050,0
london,4,1,55,4271,0
london,4,1,55,1649,0
london,4,1,55,208,2942.0
london,4,1,55,2754,16596.0
london,4,1,55,3899,10872.0
london,4,1,55,659,24165.0
london,4,1,55,722,26707.0
london,4,1,55,3048,51797.0
london,4,1,55,2901,0
london,4,1,55,7190,34487.0
london,4,1,55,8561,0
london,4,1,55,4061,0
london,4,1,55,2049,0
london,4,1,55,5542,8719.0
london,4,1,55,1799,12651.0
london,4,1,55,4939,49355.0
london,4,1,55,3564,56155.0
london,4,1,55,8326,0
london,4,1,55,7728,0
london,4,1,55,3008,1759.0
london,4,1,55,3179,12477.0
london,4,1,55,306,69237.0
london,4,1,55,5160,0
london,4,1,55,80,1315.0
london,4,1,55,6795,5092.0
london,4,1,55,6804,0
london,4,1,55,7812,0
london,4,1,55,4875,0
london,4,1,55,8242,0
london,4,1,55,866,3560.0
london,4,1,55,5111,1746.0
london,4,1,55,7360,0
london,4,1,55,4366,3471.0
london,4,1,55,7555,0
london,4,1,55,7528,0
london,4,1,55,1906,3846.0
london,4,1,55,8943,0
london,4,1,55,8466,4845.0
london,4,1,55,2644,1589.0
london,4,1,55,1932,0
london,4,1,55,827,16266.0
london,4,1,55,5993,0
london,4,1,55,6633,0
london,4,1,55,3997,10863.0
london,4,1,55,2719,0
london,4,1,55,4001,0
london,4,1,55,7177,7568.0
london,4,1,55,1230,8609.0
london,4,1,55,4343,1099.0
london,4,1,55,725,36387.0
london,4,1,55,4797,0
london,4,1,55,2359,1733.0
london,4,1,55,3639,0
london,4,1,55,1757,10244.0
london,4,1,55,745,0
london,4,1,55,7796,6617.0
london,4,1,55,2872,4692.0
london,4,1,55,7524,2598.0
london,4,1,55,8148,0
london,4,1,55,7635,2567.0
london,4,1,55,8335,0
london,4,1,55,609,0
london,4,1,55,1782,0
london,4,1,55,233,9285.0
london,4,1,55,5636,1164.0
london,4,1,55,8145,0
london,4,1,55,8737,17933.0
london,4,1,55,4671,0
london,4,1,55,150,10788.0
london,4,1,55,1448,0
london,4,1,55,7960,0
london,4,1,55,2515,0
london,4,1,55,4023,13497.0
london,4,1,55,5377,3611.0
london,4,1,55,8332,0
london,4,1,55,4085,11511.0
london,4,1,55,6410,0
london,4,1,55,6024,1441.0
london,4,1,55,3523,0
london,4,1,55,2961,3376.0
london,4,1,55,2985,2333.0
london,4,1,55,5338,0
london,4,1,55,2224,0
london,4,1,55,387,0
london,4,1,55,1929,0
london,4,1,55,7010,7562.0
london,4,1,55,6516,0
london,4,1,55,1767,0
london,4,1,55,8191,6076.0
london,4,1,55,7662,0
london,4,1,55,6533,2365.0
london,4,1,55,1065,5774.0
london,4,1,55,7764,2944.0
london,4,1,55,1473,2307.0
london,4,1,55,3599,0
london,4,1,55,8621,0
london,4,1,55,7876,0
london,4,1,55,2775,3100.0
london,4,1,55,3584,0
london,4,1,55,3811,0
london,4,1,55,4135,4127.0
london,4,1,55,4553,0
london,4,1,55,6688,28674.0
london,4,1,55,2586,2131.0
london,4,1,55,801,0
london,4,1,55,4762,0
london,4,1,55,2205,0
london,4,1,55,6241,2674.0
london,4,1,55,2033,0
london,4,1,55,7971,45474.0
london,4,1,55,3920,10494.0
london,4,1,55,4692,0
london,4,1,55,9028,0
london,4,1,55,8258,2702.0
london,4,1,55,942,0
london,4,1,55,2831,0
london,4,1,55,4307,6686.0
london,4,1,55,7195,0
london,4,1,55,6187,0
london,4,1,55,4522,0
london,4,1,55,6898,0
london,4,1,55,6111,1427.0
london,4,1,55,988,0
london,4,1,55,8916,0
london,4,1,55,6068,4692.0
london,4,1,55,166,11441.0
london,4,1,55,4290,0
london,4,1,55,6233,12249.0
london,4,1,55,1176,0
london,4,1,55,6481,0
london,4,1,55,6079,0
london,4,1,55,5830,3781.0
london,4,1,55,7006,0
london,4,1,55,1107,35862.0
london,4,1,55,4788,0
london,4,1,55,5549,0
london,4,1,55,6748,0
london,4,1,55,603,0
london,4,1,55,6537,5390.0
london,4,1,55,7538,7379.0
london,4,1,55,5231,17108.0
london,4,1,55,2361,5057.0
london,4,1,55,4820,0
london,4,1,55,3873,0
london,4,1,55,2343,0
london,4,1,55,3138,0
london,4,1,55,5478,0
london,4,1,55,4813,0
london,4,1,55,8033,13234.0
london,4,1,55,8886,0
london,4,1,55,3454,6780.0
london,4,1,55,8134,0
london,4,1,55,3505,4824.0
london,4,1,55,5614,0
london,4,1,55,2690,0
london,4,1,55,3486,0
london,4,1,55,1868,0
london,4,1,55,12,0
london,4,1,55,1919,5907.0
london,4,1,55,1512,0
london,4,1,55,314,0
london,4,1,55,7500,4389.0
london,4,1,55,1942,1793.0
london,4,1,55,5361,0
london,4,1,55,1760,0
london,4,1,55,1982,0
london,4,1,55,1495,19147.0
london,4,1,55,5339,0
london,4,1,55,4549,10609.0
london,4,1,55,3842,10090.0
london,4,1,55,1871,0
london,4,1,55,313,0
london,4,1,55,5533,0
london,4,1,55,8054,53834.0
london,4,1,55,5876,0
london,4,1,55,4279,0
london,4,1,55,108,0
london,4,1,55,1769,0
london,4,1,55,7793,2668.0
london,4,1,55,644,5715.0
london,4,1,55,8891,0
london,4,1,55,969,0
london,4,1,55,3547,6569.0
london,4,1,55,5855,0
london,4,1,55,8362,13390.0
london,4,1,55,1067,0
london,4,1,55,438,3281.0
london,4,1,55,6645,22259.0
london,4,1,55,8062,0
london,4,1,55,1791,0
london,4,1,55,6684,0
london,4,1,55,8603,4859.0
london,4,1,55,2289,41031.0
london,4,1,55,117,0
london,4,1,55,5553,0
london,4,1,55,6325,12492.0
london,4,1,55,5252,0
london,4,1,55,6963,2365.0
london,4,1,55,6280,0
london,4,1,55,6852,0
london,4,1,55,5396,0
london,4,1,55,710,0
london,4,1,55,7232,3604.0
london,4,1,55,5972,0
london,4,1,55,577,0
london,4,1,55,1657,0
london,4,1,55,8467,6071.0
london,4,1,55,8251,0
london,4,1,55,6851,0
london,4,1,55,1479,0
london,4,1,55,7945,0
london,4,1,55,1375,22241.0
london,4,1,55,8488,0
london,4,1,55,1824,0
london,4,1,55,2678,0
london,4,1,55,783,0
london,4,1,55,84,9846.0
london,4,1,55,4164,0
london,4,1,55,989,0
london,4,1,55,7171,0
london,4,1,55,8263,968.0
london,4,1,55,2857,0
london,4,1,55,3108,0
london,4,1,55,9022,0
london,4,1,55,3075,9310.0
london,4,1,55,2455,0
london,4,1,55,7394,0
london,4,1,55,4475,0
london,4,1,55,8940,0
london,4,1,55,2323,8561.0
london,4,1,55,7988,0
london,4,1,55,7814,0
london,4,1,55,1304,0
london,4,1,55,148,2742.0
london,4,1,55,2090,4486.0
london,4,1,55,3857,0
london,4,1,55,7741,0
london,4,1,55,6027,0
london,4,1,55,6760,0
london,4,1,55,2783,0
london,4,1,55,169,5612.0
london,4,1,55,3508,0
london,4,1,55,5300,0
london,4,1,55,3621,2610.0
london,4,1,55,7397,0
london,4,1,55,7413,4389.0
london,4,1,55,7358,0
london,4,1,55,702,0
london,4,1,55,6163,31505.0
london,4,1,55,335,1536.0
london,4,1,55,467,0
london,4,1,55,6666,1414.0
london,4,1,55,8140,25058.0
london,4,1,55,8965,9074.0
london,4,1,55,6462,0
london,4,1,55,8193,0
london,4,1,55,3032,0
london,4,1,55,7378,0
london,4,1,55,5853,0
london,4,1,55,5287,113554.0
london,4,1,55,3829,0
london,4,1,55,6928,0
london,4,1,55,1891,2493.0
london,4,1,55,2068,8114.0
london,4,1,55,2887,0
london,4,1,55,3630,0
london,4,1,55,3593,0
london,4,1,55,8102,0
london,4,1,55,8131,0
london,4,1,55,8852,0
london,4,1,55,6064,0
london,4,1,55,4857,0
london,4,1,55,3165,2731.0
london,4,1,55,7112,0
london,4,1,55,2441,28164.0
london,4,1,55,2643,0
london,4,1,55,2465,34898.0
london,4,1,55,4351,6678.0
london,4,1,55,586,16673.0
london,4,1,55,6338,14508.0
london,4,1,55,7449,6900.0
london,4,1,55,4623,0
london,4,1,55,4966,0
london,4,1,55,188,0
london,4,1,55,6405,0
london,4,1,55,7152,16585.0
london,4,1,55,2411,7110.0
london,4,1,55,2454,0
london,4,1,55,5600,7498.0
london,4,1,55,1215,0
london,4,1,55,4548,1018.0
london,4,1,55,6657,0
london,4,1,55,8936,0
london,4,1,55,8842,0
london,4,1,55,2611,1593.0
london,4,1,55,8768,0
london,4,1,55,7815,0
london,4,1,55,7598,0
london,4,1,55,1334,0
london,4,1,55,4520,0
london,4,1,55,5014,0
london,4,1,55,127,3249.0
london,4,1,55,7543,0
london,4,1,55,5085,1227.0
london,4,1,55,3297,0
london,4,1,55,8442,34194.0
london,4,1,55,3292,0
london,4,1,55,71,0
london,4,1,55,689,6888.0
london,4,1,55,2073,0
london,4,1,55,1305,0
london,4,1,55,4432,3295.0
london,4,1,55,4958,35348.0
london,4,1,55,8046,23755.0
london,4,1,55,2581,10288.0
london,4,1,55,3937,0
london,4,1,55,3990,0
london,4,1,55,2105,0
london,4,1,55,3504,9437.0
london,4,1,55,4703,0
london,4,1,55,1692,0
london,4,1,55,2370,1477.0
london,4,1,55,5639,39588.0
london,4,1,55,7406,32966.0
london,4,1,55,1295,9963.0
london,4,1,55,4763,2538.0
london,4,1,55,1933,0
london,4,1,55,2271,6839.0
london,4,1,55,7147,3926.0
london,4,1,55,6985,0
london,4,1,55,1504,0
london,4,1,55,4724,1958.0
london,4,1,55,3802,27523.0
london,4,1,55,6798,12561.0
london,4,1,55,3764,15545.0
london,4,1,55,2472,0
london,4,1,55,5213,0
london,4,1,55,391,10550.0
london,4,1,55,1383,0
london,4,1,55,7952,21199.0
london,4,1,55,8147,0
london,4,1,55,5537,0
london,4,1,55,1362,0
london,4,1,55,3845,7704.0
london,4,1,55,6981,0
london,4,1,55,10,0
london,4,1,55,4463,0
london,4,1,55,6170,27732.0
london,4,1,55,5150,0
london,4,1,55,1082,134559.0
london,4,1,55,1834,0
london,4,1,55,1680,0
london,4,1,55,7535,10857.0
london,4,1,55,3156,4513.0
london,4,1,55,7998,0
london,4,1,55,7215,0
london,4,1,55,1746,0
london,4,1,55,694,10459.0
london,4,1,55,1099,15932.0
london,4,1,55,3540,0
london,4,1,55,8485,0
london,4,1,55,4328,0
london,4,1,55,8133,0
london,4,1,55,7770,0
london,4,1,55,1888,53920.0
london,4,1,55,1112,0
london,4,1,55,6485,0
london,4,1,55,1826,0
london,4,1,55,2493,10260.0
london,4,1,55,808,53133.0
london,4,1,55,292,0
london,4,1,55,756,25254.0
london,4,1,55,6192,2516.0
london,4,1,55,2740,0
london,4,1,55,5455,6506.0
london,4,1,55,5732,1353.0
london,4,1,55,7987,0
london,4,1,55,6502,0
london,4,1,55,4777,0
london,4,1,55,1337,9295.0
london,4,1,55,2488,17916.0
london,4,1,55,4594,0
london,4,1,55,2842,0
london,4,1,55,20,0
london,4,1,55,6961,0
london,4,1,55,4138,0
london,4,1,55,4517,0
london,4,1,55,1029,34264.0
london,4,1,55,5893,0
london,4,1,55,1468,0
london,4,1,55,200,0
london,4,1,55,319,4470.0
london,4,1,55,4091,0
london,4,1,55,2006,7405.0
london,4,1,55,4400,0
london,4,1,55,8839,10955.0
london,4,1,55,276,0
london,4,1,55,8991,0
london,4,1,55,367,4754.0
london,4,1,55,3074,9353.0
london,4,1,55,8439,5983.0
london,4,1,55,6377,23138.0
london,4,1,55,4962,22896.0
london,4,1,55,4570,0
london,4,1,55,2939,10394.0
london,4,1,55,6558,20325.0
london,4,1,55,8013,60720.0
london,4,1,55,4847,0
london,4,1,55,8901,0
london,4,1,55,4627,8578.0
london,4,1,55,2462,19392.0
london,4,1,55,3387,9562.0
london,4,1,55,4246,0
london,4,1,55,2981,0
london,4,1,55,4589,1277.0
london,4,1,55,8711,0
london,4,1,55,2143,27473.0
london,4,1,55,2778,6200.0
london,4,1,55,3680,8479.0
london,4,1,55,6743,0
london,4,1,55,6858,0
london,4,1,55,1515,0
london,4,1,55,6563,0
london,4,1,55,7087,0
london,4,1,55,1109,0
london,4,1,55,3068,0
london,4,1,55,4607,0
london,4,1,55,4106,11574.0
london,4,1,55,1025,0
london,4,1,55,650,2864.0
london,4,1,55,6317,0
london,4,1,55,3557,4597.0
london,4,1,55,1170,0
london,4,1,55,6434,14535.0
london,4,1,55,2109,0
london,4,1,55,138,14395.0
london,4,1,55,1436,30764.0
london,4,1,55,4708,0
london,4,1,55,302,0
london,4,1,55,3429,0
london,4,1,55,1851,0
london,4,1,55,8775,0
london,4,1,55,5479,23634.0
london,4,1,55,1741,0
london,4,1,55,204,0
london,4,1,55,7435,51748.0
london,4,1,55,1450,0
london,4,1,55,15,0
london,4,1,55,8828,0
london,4,1,55,4713,0
london,4,1,55,7571,0
london,4,1,55,6770,43200.0
london,4,1,55,2042,3432.0
london,4,1,55,3581,11034.0
london,4,1,55,7504,0
london,4,1,55,3872,0
london,4,1,55,5068,0
london,4,1,55,4719,0
london,4,1,55,8141,0
london,4,1,55,3687,5038.0
london,4,1,55,4652,8732.0
london,4,1,55,4425,0
london,4,1,55,53,8323.0
london,4,1,55,6777,48303.0
london,4,1,55,1907,3846.0
london,4,1,55,6825,2480.0
london,4,1,55,1995,0
london,4,1,55,5704,0
london,4,1,55,1013,0
london,4,1,55,147,2742.0
london,4,1,55,621,0
london,4,1,55,871,0
london,4,1,55,3121,0
london,4,1,55,4240,0
london,4,1,55,8550,6025.0
london,4,1,55,6539,10780.0
london,4,1,55,7712,4071.0
london,4,1,55,3205,0
london,4,1,55,264,0
london,4,1,55,5095,21680.0
london,4,1,55,2196,0
london,4,1,55,4720,0
london,4,1,55,7680,0
london,4,1,55,189,0
london,4,1,55,1290,183327.0
london,4,1,55,1443,5654.0
london,4,1,55,2773,0
london,4,1,55,854,0
london,4,1,55,7239,1416.0
london,4,1,55,2296,0
london,4,1,55,1113,0
london,4,1,55,8797,0
london,4,1,55,2337,0
london,4,1,55,7450,5736.0
london,4,1,55,3634,0
london,4,1,55,6662,11952.0
london,4,1,55,6135,0
london,4,1,55,1182,0
london,4,1,55,3047,49472.0
london,4,1,55,400,0
london,4,1,55,3726,0
london,4,1,55,6218,14472.0
london,4,1,55,8597,0
london,4,1,55,1973,9735.0
london,4,1,55,5905,0
london,4,1,55,4956,27968.0
london,4,1,55,508,8865.0
london,4,1,55,835,0
london,4,1,55,7574,0
london,4,1,55,3590,9474.0
london,4,1,55,1909,2008.0
london,4,1,55,861,6933.0
london,4,1,55,3679,6328.0
london,4,1,55,4054,0
london,4,1,55,1454,0
london,4,1,55,2124,0
london,4,1,55,295,0
london,4,1,55,6873,5360.0
london,4,1,55,1643,0
london,4,1,55,8979,1203.0
london,4,1,55,6919,7287.0
london,4,1,55,221,1467.0
london,4,1,55,4836,0
london,4,1,55,8372,0
london,4,1,55,4375,5217.0
london,4,1,55,4119,0
london,4,1,55,6983,0
london,4,1,55,7463,0
london,4,1,55,4401,0
london,4,1,55,6957,8700.0
london,4,1,55,2514,0
london,4,1,55,6881,12166.0
london,4,1,55,1701,0
london,4,1,55,3960,0
london,4,1,55,4504,0
london,4,1,55,275,0
london,4,1,55,3050,36817.0
london,4,1,55,7359,0
london,4,1,55,5808,3492.0
london,4,1,55,1625,13145.0
london,4,1,55,2512,0
london,4,1,55,5971,0
london,4,1,55,7485,1697.0
london,4,1,55,3961,0
london,4,1,55,2741,0
london,4,1,55,6590,0
london,4,1,55,6729,29430.0
london,4,1,55,3830,0
london,4,1,55,8938,31080.0
london,4,1,55,3380,0
london,4,1,55,6659,0
london,4,1,55,6345,13806.0
london,4,1,55,2767,0
london,4,1,55,2475,0
london,4,1,55,6483,0
london,4,1,55,982,0
london,4,1,55,296,0
london,4,1,55,1999,0
london,4,1,55,1477,0
london,4,1,55,594,0
london,4,1,55,2302,0
london,4,1,55,4384,0
london,4,1,55,2340,0
london,4,1,55,7078,0
london,4,1,55,206,0
london,4,1,55,2088,2927.0
london,4,1,55,8321,0
london,4,1,55,2987,6734.0
london,4,1,55,8993,29181.0
london,4,1,55,3531,16189.0
london,4,1,55,3399,0
london,4,1,55,3891,28865.0
london,4,1,55,3354,1141.0
london,4,1,55,1345,0
london,4,1,55,4981,0
london,4,1,55,1430,43887.0
london,4,1,55,1231,11466.0
london,4,1,55,4248,0
london,4,1,55,8469,0
london,4,1,55,3388,12159.0
london,4,1,55,2226,5207.0
london,4,1,55,7262,5372.0
london,4,1,55,5940,2847.0
london,4,1,55,6342,0
london,4,1,55,6256,0
london,4,1,55,3352,2259.0
london,4,1,55,3783,4386.0
london,4,1,55,5120,3560.0
london,4,1,55,2389,0
london,4,1,55,6697,11731.0
london,4,1,55,358,0
london,4,1,55,2229,4403.0
london,4,1,55,6242,2674.0
london,4,1,55,5244,0
london,4,1,55,5797,0
london,4,1,55,3567,0
london,4,1,55,8175,0
london,4,1,55,4961,26556.0
london,4,1,55,2176,54306.0
london,4,1,55,4983,0
london,4,1,55,5679,1430.0
london,4,1,55,8230,6741.0
london,4,1,55,1949,0
london,4,1,55,3139,0
london,4,1,55,5790,0
london,4,1,55,4103,0
london,4,1,55,2162,0
london,4,1,55,4073,0
london,4,1,55,5197,3049.0
london,4,1,55,1201,9420.0
london,4,1,55,1012,0
london,4,1,55,677,83984.0
london,4,1,55,5084,14622.0
london,4,1,55,2413,9504.0
london,4,1,55,407,0
london,4,1,55,297,0
london,4,1,55,520,6924.0
london,4,1,55,8516,947.0
london,4,1,55,1062,14664.0
london,4,1,55,3017,1847.0
london,4,1,55,2191,0
london,4,1,55,995,0
london,4,1,55,2874,7944.0
london,4,1,55,5490,0
london,4,1,55,2937,3293.0
london,4,1,55,7293,0
london,4,1,55,7453,7471.0
london,4,1,55,4169,0
london,4,1,55,4661,2642.0
london,4,1,55,4977,0
london,4,1,55,1429,20064.0
london,4,1,55,1307,0
london,4,1,55,6459,0
london,4,1,55,1208,38423.0
london,4,1,55,2598,0
london,4,1,55,8754,0
london,4,1,55,2989,8980.0
london,4,1,55,5811,9526.0
london,4,1,55,5841,1130.0
london,4,1,55,5069,0
london,4,1,55,8107,0
london,4,1,55,1425,30948.0
london,4,1,55,8724,4740.0
london,4,1,55,8340,0
london,4,1,55,7347,9809.0
london,4,1,55,377,8635.0
london,4,1,55,6167,0
london,4,1,55,4932,0
london,4,1,55,8221,0
london,4,1,55,3546,3942.0
london,4,1,55,2924,0
london,4,1,55,3852,0
london,4,1,55,4605,0
london,4,1,55,4965,0
london,4,1,55,8282,0
london,4,1,55,4780,21947.0
london,4,1,55,6274,0
london,4,1,55,6696,4447.0
london,4,1,55,1854,0
london,4,1,55,7632,0
london,4,1,55,2132,0
london,4,1,55,398,0
london,4,1,55,7103,0
london,4,1,55,8218,0
london,4,1,55,8667,0
london,4,1,55,7544,0
london,4,1,55,4885,14281.0
london,4,1,55,4863,0
london,4,1,55,4215,0
london,4,1,55,4090,0
london,4,1,55,1771,0
london,4,1,55,8961,4968.0
london,4,1,55,4800,0
london,4,1,55,637,12443.0
london,4,1,55,6755,64925.0
london,4,1,55,1858,4392.0
london,4,1,55,5275,0
london,4,1,55,3320,6011.0
london,4,1,55,4804,0
london,4,1,55,1549,25347.0
london,4,1,55,7637,0
london,4,1,55,7075,0
london,4,1,55,2950,0
london,4,1,55,6931,0
london,4,1,55,4444,0
london,4,1,55,7367,7471.0
london,4,1,55,7722,0
london,4,1,55,8858,0
london,4,1,55,1478,0
london,4,1,55,8034,13234.0
london,4,1,55,8869,7386.0
london,4,1,55,1867,0
london,4,1,55,5383,0
london,4,1,55,7967,42678.0
london,4,1,55,2724,23228.0
london,4,1,55,1679,0
london,4,1,55,8006,2040.0
london,4,1,55,2412,9487.0
london,4,1,55,5915,0
london,4,1,55,7924,25536.0
london,4,1,55,4543,0
london,4,1,55,3467,0
london,4,1,55,5764,2811.0
london,4,1,55,4896,0
london,4,1,55,3615,4862.0
london,4,1,55,3191,0
london,4,1,55,6051,0
london,4,1,55,3145,7387.0
london,4,1,55,149,10788.0
london,4,1,55,3237,1488.0
london,4,1,55,7447,1395.0
london,4,1,55,7810,0
london,4,1,55,5460,0
london,4,1,55,2212,1610.0
london,4,1,55,5355,0
london,4,1,55,7329,0
london,4,1,55,8349,1998.0
london,4,1,55,5673,0
london,4,1,55,3382,0
london,4,1,55,4525,12615.0
london,4,1,55,3474,12211.0
london,4,1,55,2628,0
london,4,1,55,7823,0
