cityname,i_o_length,prediction_horizon,grid_size,thresh,config_cx_sample_whole_data,CSR_MP_no_thresh_mean,CSR_MP_no_thresh_median,CSR_MP_count_y_exceeding_r_x,CSR_MP_sum_y_exceeding_r_x_max,CSR_MP_sum_y_exceeding_r_x_mean,CSR_MP_sum_exp_y_exceeding_r_x_mean,CSR_MP_no_thresh_frac_mean_2,CSR_MP_no_thresh_frac_mean_2_exp,CSR_MP_no_thresh_frac_sum,CSR_PM_no_thresh_mean,CSR_PM_no_thresh_median,CSR_PM_count_y_exceeding_r_x,CSR_PM_sum_y_exceeding_r_x_max,CSR_PM_sum_y_exceeding_r_x_mean,CSR_PM_sum_exp_y_exceeding_r_x_mean,CSR_PM_no_thresh_frac_mean_2,CSR_PM_no_thresh_frac_mean_2_exp,CSR_PM_no_thresh_frac_sum,CSR_NM_no_thresh_mean,CSR_NM_no_thresh_median,CSR_NM_count_y_exceeding_r_x,CSR_NM_sum_y_exceeding_r_x_max,CSR_NM_sum_y_exceeding_r_x_mean,CSR_NM_sum_exp_y_exceeding_r_x_mean,CSR_NM_no_thresh_frac_mean_2,CSR_NM_no_thresh_frac_mean_2_exp,CSR_NM_no_thresh_frac_sum,CSR_GB_no_thresh_mean,CSR_GB_no_thresh_median,CSR_GB_count_y_exceeding_r_x,CSR_GB_sum_y_exceeding_r_x_max,CSR_GB_sum_y_exceeding_r_x_mean,CSR_GB_sum_exp_y_exceeding_r_x_mean,CSR_GB_no_thresh_frac_mean_2,CSR_GB_no_thresh_frac_mean_2_exp,CSR_GB_no_thresh_frac_sum,CSR_GB_red_by_grey_sum,CSR_NM_red_by_grey_sum,CSR_PM_red_by_grey_sum,CSR_MP_red_by_grey_sum
melbourne,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,599.1739777680389,584.8568548387096,6.482,3346671.25,766.1666347412505,0.002937818535752645,1.1509328792299198,0.3714442325316146,1.0576060529805058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109.91050217714364,NULL
melbourne,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,588.3326429570548,575.6332478005866,5.834,3008053.0,752.9281315600418,0.002439727404648121,1.1022268327394487,0.38813286236862543,1.0074659137349202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102.45325109961416,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1041.8895520059602,1011.491935483871,4.176,3330459.0,1274.0337878055243,0.00245947008605365,1.0742863452905114,0.3716011674900895,1.016355320075141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.729504347023266,NULL
london,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1059.9270759240555,1024.75,4.65,3867878.5,1261.3756969013218,0.003774957087740974,1.0584407905314934,0.37429083232449456,1.0053002437674636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.64040179386183,NULL
london,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1070.6292581116973,1020.9435483870968,5.378,4347788.0,1285.0013612509774,0.0021757124321845813,1.1017094091957345,0.3670344653286884,1.03544195736038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.53508413327678,NULL
london,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1027.9743671687083,999.425806451613,4.974,3791409.0,1228.667838598085,0.003336316779161902,1.0991567737783685,0.3710777062249426,1.022673042186783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69.14182226331323,NULL
london,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1090.835354973372,1038.524193548387,6.28,5192647.0,1263.3693585993115,0.0023660144576780934,1.1408491660239612,0.3620191352584825,1.0582325444908982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91.11188301531223,NULL
london,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1071.0232942924724,1016.008064516129,7.126,5695287.0,1273.6373607930448,0.002753497256892114,1.135530805589359,0.3656983034429084,1.0565202180920579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106.43019268643974,NULL
london,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1048.0736674908273,1013.6693548387098,7.592,5670931.75,1196.725604593676,0.0024411501251113796,1.150269637737711,0.36567691114664513,1.0625370813927497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.30575731156446,NULL
london,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1064.8421292084352,1016.7822580645161,6.712,5457460.0,1195.845949871555,0.0020478957542398968,1.1230177197299895,0.36809536179787594,1.0462894704680274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.26833931868077,NULL
madrid,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,926.2513565228306,884.266129032258,7.638,5831156.324074075,1220.9379749048594,0.002044635083941608,1.4644191114523646,0.3682432489516989,1.2492223356964685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212.03606492259092,NULL
melbourne,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227.87474051793447,226.80712365591398,5.556,1091992.5,321.7929817647888,0.005972630969132545,1.2255110843277555,0.35470020035366534,1.1137402784315116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108.87576591366664,NULL
london,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,789.5872306137807,844.4182897139378,6.074,3476491.75,977.6998480167088,0.002819977926046753,1.2014988371055173,0.3642439595336548,1.0866274446117428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106.83422134943147,NULL
madrid,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1571.463308800155,1508.296370967742,3.732,5692554.305555556,2244.8433150283863,0.0013961497088128948,1.5528495463122272,0.37692915693738765,1.1045001120537545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.56017400190746,NULL
melbourne,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,396.11180390507513,400.74836789554536,5.19,1859147.7777777775,572.5135430209042,0.004716215667558167,1.1272356705752014,0.37240700791301395,1.0528601013172947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103.12297016117435,NULL
london,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,836.8061935424892,865.0967741935483,4.94,3039305.4444444445,1006.6859788912385,0.003132423683084709,1.1321972575615447,0.36359235912473287,1.0523919252095846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.10579056762793,NULL
madrid,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014.3825870067699,1715.9359420821115,5.752,9683845.05620148,2988.906017277565,0.0010302388248589764,1.2482644657587376,0.37321353387416,1.0912686066751591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110.61955874502212,NULL
melbourne,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,519.4365023821437,503.46991557459677,5.32,2357482.0,726.0804744785307,0.003174985054326518,1.124835949628743,0.3638271460071574,1.0595078301499308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91.65771616953234,NULL
london,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,975.9252204514025,964.3870967741935,4.826,3525960.25,1156.595970105103,0.0032175444922393588,1.0730159737212248,0.36603252707731265,1.0238701435587019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.345231502555464,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2863.7914790238647,2437.625,5.49,16083900.652070474,4361.85592002888,0.0009178744156876621,1.364025314564225,0.3650036280150237,1.1472901911774365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126.14797128486495,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,592.3958795060624,569.1707735961768,4.2,2224427.0,798.4253390301452,0.002935622784409205,1.1163869475158499,0.36260220565998325,1.0449679907820897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69.30870741419419,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1034.163698679909,1008.258064516129,4.236,3333117.0,1263.319338314256,0.004824818679921168,1.0573097756628185,0.37226510878800306,1.0091662171282203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.54286216212923,NULL
madrid,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4775.189243986659,2441.3064516129034,5.116,21628620.083333336,8624.32531481569,0.0007378321977846511,1.2510872882545991,0.3767479658412278,1.0737085388520453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103.7919196169724,NULL
melbourne,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,637.1677376826553,618.1129032258065,4.2,2331625.0,835.4471869741596,0.003123313105006579,1.1013232371739414,0.36648282323580805,1.0349763306866147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.57483006291712,NULL
london,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1200.7874907701055,1122.6774193548385,3.698,3756528.0,1509.74960305382,0.002768197409439928,1.0510476244441083,0.37407439429391853,1.0030522215752071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.58502071309018,NULL
madrid,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5637.042307477282,3008.372983870968,3.796,27889102.805121526,10634.812485920284,0.0004517488990808039,1.4229584646749631,0.36587848114518545,1.1530063917996818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93.05229080724203,NULL
melbourne,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,722.2630604949968,705.5531040779063,4.394,2403650.0462962966,897.9666137016582,0.003609070783622838,1.060995034869868,0.36705099529037555,1.0133636329982962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.35896550584431,NULL
london,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1172.6058869337378,1114.2903225806451,3.624,3412048.0,1426.924809227506,0.002438782089851186,1.0459749855887348,0.3713901768914374,1.0029736829364742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.97449293665055,NULL
madrid,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5845.39711277546,3649.7762096774195,3.308,22772604.324074075,9932.328641802229,0.000508475327025218,1.3043683295727817,0.3784208816189856,1.067663689479262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.71955225953428,NULL
melbourne,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,821.4574412300939,789.983870967742,4.316,2687318.3703703703,993.9510994658002,0.005017862130228163,1.0415621456505275,0.3677471395369725,1.0108676266318002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.775277693784055,NULL
london,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1317.465415045727,1212.6209677419356,2.902,2964944.0,1607.5864263004032,0.002064177691304367,1.0547723954489432,0.3741711503060379,1.0020462349687893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.034918777777754,NULL
madrid,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8973.454953336124,5343.885080645161,3.434,48768673.96296296,17707.857166504815,0.0003470817906473146,1.6467549714876903,0.3845210840342339,1.2177517696794151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146.25403749061056,NULL
melbourne,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,783.365503013036,756.5362903225806,4.018,2485326.9722222225,984.7910057899396,0.0037025214789006408,1.0484249753608965,0.3703110532812852,1.0074977033162424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.68358498536118,NULL
london,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1285.9902436548975,1197.9092741935483,4.074,4076980.75,1571.1630947127674,0.0023035076380410655,1.0712702350227286,0.3687575634473076,1.0223660422981955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.072347275447015,NULL
madrid,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7035.803625436775,3993.3951612903224,2.95,30997085.2962963,16584.62841220621,0.00044051950272110054,1.6064166577603185,0.3925048677342595,1.1599563836923426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105.116153620284,NULL
melbourne,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,826.9023344224074,782.516129032258,3.772,2293846.0,997.8403952154322,0.006339882775167082,1.0282506633746562,0.3705958775317599,1.0009643260581191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.81823644629067,NULL
london,4,1,105,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1316.0299180846355,1258.6975806451615,4.08,4290106.5,1612.6013736628552,0.001992723212966006,1.0431779459231065,0.3719312063719249,1.0041667597718633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.058110396511495,NULL
madrid,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2070.1903970928024,1643.274193548387,3.194,8100755.671532065,3457.463291333984,0.0007967433676997965,1.2458410688949588,0.37550346988168437,1.0488788095799626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.44787587603606,NULL
madrid,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2604.6122063910066,2079.8266129032254,3.054,8415390.07503858,4215.256817672717,0.0009082860516250142,1.20595772279284,0.38253076797948676,1.030399043869519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.43440588642049,NULL
madrid,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2836.598128729308,2343.4818548387098,4.688,12878590.542331103,4193.071642218548,0.0013997822848823304,1.296043743602324,0.3680843537015837,1.0969221909377607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92.3762922444065,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2890.233937313845,2464.076612903226,6.228,15673240.398941187,4150.742489227237,0.0011472665264426435,1.3072477343556865,0.3683406782277045,1.13487811758295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131.71247934771833,NULL
madrid,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3002.156786042679,2658.546370967742,6.436,18704784.335562415,4245.428391727845,0.000745621731245494,1.3721226021240118,0.3646203381789188,1.1604638902606632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144.52839221129886,NULL
madrid,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3389.833729191068,2808.298387096774,6.626,22439904.851037383,5011.849180211818,0.0005533897944271909,1.3996626079692915,0.3780201396009434,1.1570341996995026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160.92233259586334,NULL
madrid,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3365.6609104596973,2917.9112903225805,8.73,25706097.751778975,4580.991983515552,0.0007331953087231851,1.4951159603322854,0.3536993484858052,1.2806899847558457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,223.81851268787364,NULL
madrid,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3643.379595226346,3085.016129032258,9.738,28985504.27314815,5041.033532026297,0.0004934757972229571,1.5644709967930657,0.3550329196140794,1.3202707596116425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261.3497763151794,NULL
melbourne,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470.4572671652921,450.12701612903226,2.702,1333965.25,672.2803028379167,0.003188451893569181,1.0962874723745162,0.3713271300597653,1.0183309767860618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.08512873216431,NULL
melbourne,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,526.447463146817,500.67741935483866,3.27,1641833.25,745.6424825131369,0.0031165865728532273,1.0914707351667785,0.36964328913117944,1.0197351541077257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.54689259762934,NULL
melbourne,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,561.7571290838057,549.8810483870968,3.678,1876606.25,774.3112897255816,0.003359988904507077,1.0969583103694989,0.3705034462258742,1.0262427862198178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.33488476637437,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,584.1062463492332,565.3933284457478,4.046,2080704.25,794.5740401100143,0.002854535216236325,1.102013887086767,0.3660128770775378,1.0355338775082898,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.57424662108406,NULL
melbourne,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,600.4114571866696,585.4464780745968,5.1,2539044.75,800.6877826919207,0.0029812607840965866,1.1039779203055464,0.36524733664475356,1.040142445593423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.75378245515587,NULL
melbourne,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,639.3104935642239,627.4810095015893,5.188,2737921.75,840.7004462658261,0.0029077636424862333,1.0993782490523,0.3711025835558703,1.031540803385316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.03784169159448,NULL
melbourne,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,666.1129889453454,646.3973607038123,6.482,3502437.0,833.6824466354302,0.0027091950569137946,1.1221927072328504,0.3607059177015682,1.060555608828101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.92468542150347,NULL
melbourne,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,677.4411173034443,673.8346774193549,6.682,3537998.0,851.6648330970695,0.00282230330065097,1.1049085069217894,0.3704930073792623,1.0409583940100997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105.78315539064339,NULL
london,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,876.6135929630059,854.5322580645161,3.062,2313030.0,1130.0061490515052,0.0027157887750735156,1.08304720133683,0.37114318911379046,1.0057570332382453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.740372685917414,NULL
london,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,953.7228237261115,925.6081242532855,3.752,2851752.0,1189.73652295906,0.00345441351253503,1.081509571644997,0.36862917799919404,1.0186822728733893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.1316701046309,NULL
london,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1025.7626448855913,987.9092741935484,3.942,3084348.25,1237.205160491134,0.00267809773870085,1.0733171931152474,0.36930703302146506,1.0147552931927522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.57828922422972,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1055.0865939314951,1001.9979838709678,4.038,3377503.0,1264.1018738909345,0.0034384713038970284,1.0888002753055523,0.36754865342183424,1.0309526920722647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.6610408836475,NULL
london,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1088.930102925613,1048.4112903225805,4.846,4134060.0,1318.0771950034675,0.003373683775393836,1.0759998922334355,0.3703625729972937,1.0231869115067302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.75786444670177,NULL
london,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1142.0072471872008,1072.3387096774195,5.292,4602160.5,1331.899895903062,0.0033906370487600188,1.0823754689576672,0.36940257073742216,1.0263593672934903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.67035591640297,NULL
london,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1159.5385370586691,1102.733870967742,6.008,5063782.0,1351.3818012335528,0.0043657430332452556,1.0751370600939272,0.3662758377521494,1.0309466474922862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.81361586963993,NULL
london,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1163.2466674567745,1098.1063049853374,5.886,4962949.75,1362.0465764062674,0.00300079210895265,1.0990312727802867,0.3679629584716576,1.0371830472018102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.21487931295314,NULL
